CustomerID,TotalCompras,TotalGastado,Recency,NumeroProductosDistintos,TicketPromedio
16807.0,67,1121.59,142,57,16.740149253731342
16808.0,23,288.42,98,21,12.540000000000001
16809.0,150,912.74,22,79,6.084933333333334
16810.0,16,275.64,191,16,17.2275
16811.0,28,547.07,4,26,19.538214285714286
16812.0,15,479.35,360,15,31.956666666666667
16813.0,449,1692.98,7,248,3.7705567928730512
16814.0,325,6500.6,13,122,20.001846153846156
16816.0,28,417.06,102,28,14.895
16817.0,95,1446.95,2,76,15.231052631578947
16818.0,191,3317.97,10,172,17.37157068062827
16820.0,26,497.61,95,26,19.138846153846153
16823.0,38,358.38,226,34,9.431052631578947
16824.0,26,460.64,15,23,17.716923076923077
16825.0,28,775.1800000000001,38,27,27.685000000000002
16826.0,22,341.7,50,22,15.531818181818181
16828.0,8,128.5,92,8,16.0625
16829.0,11,197.22,156,11,17.92909090909091
16830.0,23,325.91,38,23,14.170000000000002
16832.0,12,199.15,183,11,16.595833333333335
16833.0,47,1106.53,0,46,23.5431914893617
16834.0,24,413.46,227,24,17.2275
16835.0,10,180.85,127,10,18.085
16836.0,11,251.87,39,11,22.89727272727273
16837.0,166,3167.73,30,123,19.082710843373494
16838.0,26,582.9,196,24,22.41923076923077
16839.0,298,15357.78,8,117,51.5361744966443
16841.0,117,1774.62,36,101,15.167692307692306
16842.0,64,1260.44,63,45,19.694375
16843.0,379,10183.82,42,226,26.87023746701847
16846.0,11,214.32,49,11,19.483636363636364
16847.0,12,193.44,42,12,16.12
16848.0,14,281.42,52,14,20.101428571428574
16849.0,8,124.57,186,8,15.57125
16850.0,19,332.41,333,19,17.495263157894737
16851.0,20,342.45,3,17,17.1225
16852.0,9,144.91000000000003,9,9,16.101111111111113
16855.0,19,328.4,23,19,17.28421052631579
16856.0,2,35.400000000000006,14,2,17.700000000000003
16858.0,13,345.89000000000004,365,9,26.60692307692308
16859.0,72,473.14,105,50,6.5713888888888885
16861.0,8,151.65,59,8,18.95625
16863.0,28,481.35,28,25,17.19107142857143
16866.0,11,207.73999999999998,140,10,18.885454545454543
16869.0,129,805.62,22,113,6.245116279069768
16871.0,139,2761.4900000000002,21,131,19.866834532374103
16872.0,7,680.02,76,5,97.14571428571428
16873.0,289,7066.31,4,179,24.45089965397924
16875.0,123,2023.47,63,94,16.4509756097561
16877.0,159,853.72,11,111,5.369308176100629
16878.0,6,0.0,24,3,0.0
16880.0,178,1519.08,30,121,8.534157303370787
16881.0,1,432.0,66,1,432.0
16882.0,39,705.12,66,39,18.080000000000002
16883.0,38,276.73,186,33,7.282368421052632
16884.0,26,429.84000000000003,37,26,16.532307692307693
16885.0,101,471.51,14,82,4.668415841584158
16887.0,37,194.88,34,35,5.2670270270270265
16889.0,135,1578.67,194,112,11.693851851851852
16891.0,203,809.7,1,166,3.9886699507389163
16892.0,101,496.84000000000003,0,88,4.919207920792079
16893.0,45,145.93,366,44,3.242888888888889
16895.0,69,219.14,64,57,3.175942028985507
16897.0,44,213.03,298,37,4.841590909090909
16898.0,163,444.46,25,151,2.7267484662576686
16899.0,125,1281.56,7,80,10.25248
16900.0,82,187.6900000000001,11,79,2.2889024390243917
16902.0,44,1706.88,115,43,38.79272727272728
16903.0,60,373.24,28,50,6.220666666666667
16904.0,710,3754.27,3,387,5.287704225352113
16905.0,209,3085.48,4,117,14.763062200956938
16906.0,93,579.77,81,74,6.234086021505376
16907.0,151,981.65,28,89,6.500993377483444
16909.0,19,364.14,63,18,19.165263157894735
16910.0,547,1510.06,3,318,2.7606215722120657
16912.0,105,2528.67,22,89,24.08257142857143
16913.0,8,113.44,289,8,14.18
16914.0,38,208.46,35,25,5.4857894736842105
16915.0,57,621.6800000000001,8,46,10.906666666666668
16916.0,143,576.26,23,129,4.029790209790209
16917.0,9,391.52,276,9,43.50222222222222
16918.0,130,1043.34,49,97,8.025692307692307
16919.0,327,2596.45,155,141,7.940214067278287
16921.0,60,169.79,60,50,2.829833333333333
16923.0,696,6666.83,11,316,9.578778735632184
16924.0,89,739.5,20,69,8.308988764044944
16926.0,14,230.25,370,14,16.446428571428573
16927.0,6,543.05,115,5,90.50833333333333
16928.0,213,2781.5,79,72,13.05868544600939
16929.0,77,1295.39,3,51,16.823246753246753
16930.0,54,380.55,25,47,7.0472222222222225
16931.0,898,4604.22,4,448,5.127193763919822
16932.0,53,161.94,52,44,3.0554716981132075
16933.0,49,530.08,0,44,10.81795918367347
16934.0,62,950.9300000000001,54,59,15.33758064516129
16936.0,57,262.68,25,56,4.608421052631579
16938.0,242,1903.13,8,212,7.8641735537190085
16940.0,305,3049.88,51,226,9.99960655737705
16942.0,283,1894.11,12,159,6.692968197879858
16943.0,33,816.73,211,23,24.74939393939394
16945.0,249,4345.5,21,137,17.451807228915662
16947.0,21,406.48,235,21,19.356190476190477
16948.0,19,435.02,138,15,22.89578947368421
16949.0,61,1161.27,3,57,19.0372131147541
16950.0,42,1178.56,56,39,28.06095238095238
16951.0,87,1262.75,122,73,14.514367816091953
16952.0,16,167.61,108,16,10.475625
16953.0,1,20.8,29,1,20.8
16954.0,54,2085.08,0,40,38.61259259259259
16955.0,26,493.67,184,18,18.98730769230769
16956.0,18,292.34,8,16,16.24111111111111
16957.0,16,416.64,238,15,26.04
16959.0,7,117.35000000000001,86,7,16.764285714285716
16960.0,101,507.05,38,92,5.02029702970297
16961.0,14,234.17,115,14,16.72642857142857
16963.0,7,110.55000000000001,186,7,15.792857142857144
16965.0,26,201.19,226,26,7.738076923076923
16966.0,31,2148.47,7,9,69.30548387096773
16967.0,21,319.02,188,21,15.19142857142857
16968.0,31,439.43,3,31,14.175161290322581
16969.0,42,650.41,38,42,15.48595238095238
16971.0,42,232.20999999999998,2,41,5.528809523809524
16976.0,2,251.51999999999998,266,2,125.75999999999999
16978.0,39,344.33,77,39,8.828974358974358
16979.0,91,1809.05,3,64,19.87967032967033
16980.0,87,1078.96,254,71,12.401839080459771
16982.0,22,384.06,60,22,17.457272727272727
16983.0,149,1920.2,12,112,12.887248322147652
16984.0,418,4392.42,77,354,10.508181818181818
16985.0,121,5461.62,16,62,45.137355371900824
16986.0,3,1873.2,29,3,624.4
16987.0,129,1625.05,2,74,12.597286821705426
16988.0,7,126.12,4,7,18.017142857142858
16989.0,12,1133.25,6,7,94.4375
16990.0,1,179.0,218,1,179.0
16992.0,95,1601.8600000000001,10,85,16.861684210526317
16995.0,1,-1.25,371,1,-1.25
16996.0,41,1427.46,29,14,34.816097560975614
16997.0,12,702.0,287,7,58.5
16998.0,6,287.02000000000004,149,2,47.83666666666667
16999.0,23,484.82,22,21,21.07913043478261
17001.0,169,3989.57,0,75,23.606923076923078
17002.0,50,1487.78,72,41,29.7556
17004.0,44,1412.94,45,38,32.11227272727273
17006.0,44,781.78,4,37,17.76772727272727
17007.0,53,877.4300000000001,50,50,16.555283018867925
17010.0,12,185.46,16,11,15.455
17011.0,15,270.9,29,15,18.06
17014.0,75,565.58,7,63,7.5410666666666675
17015.0,217,1842.56,28,182,8.491059907834101
17017.0,268,8574.11,2,88,31.99294776119403
17018.0,16,920.1,40,15,57.50625
17019.0,234,1272.61,10,166,5.4385042735042735
17022.0,7,71.0,30,7,10.142857142857142
17024.0,3,95.85,44,2,31.95
17025.0,9,357.77,60,8,39.75222222222222
17026.0,4,154.82999999999998,184,4,38.707499999999996
17027.0,155,848.59,78,110,5.474774193548387
17029.0,2,716.0,110,1,358.0
17030.0,11,146.87,63,11,13.351818181818182
17031.0,22,380.35,11,19,17.288636363636364
17033.0,28,1030.14,85,24,36.79071428571429
17034.0,32,734.5699999999999,15,28,22.955312499999998
17035.0,32,388.33,245,27,12.1353125
17037.0,77,1253.22,77,75,16.275584415584415
17038.0,22,112.4,29,22,5.109090909090909
17040.0,15,449.73,137,15,29.982000000000003
17041.0,71,1065.77,26,59,15.010845070422535
17042.0,98,1044.3799999999999,2,74,10.656938775510202
17043.0,102,1735.18,31,100,17.01156862745098
17044.0,10,897.4300000000001,8,8,89.74300000000001
17045.0,22,339.44,112,20,15.42909090909091
17046.0,22,642.02,156,22,29.182727272727274
17047.0,65,1100.9,84,59,16.93692307692308
17048.0,48,864.32,114,41,18.006666666666668
17049.0,322,5594.78,2,201,17.375093167701863
17050.0,316,3228.84,95,169,10.217848101265822
17051.0,43,247.14000000000001,193,40,5.747441860465116
17052.0,92,413.75,27,72,4.497282608695652
17053.0,14,496.38,128,13,35.455714285714286
17054.0,84,1353.83,27,64,16.117023809523808
17058.0,62,1179.89,81,51,19.030483870967743
17059.0,516,3095.04,29,292,5.9981395348837205
17060.0,5,234.24,265,5,46.848
17061.0,101,5116.13,73,57,50.65475247524753
17062.0,71,534.47,313,53,7.52774647887324
17063.0,82,1421.59,8,66,17.336463414634146
17064.0,62,859.35,58,53,13.860483870967743
17065.0,1,-112.35,142,1,-112.35
17068.0,297,4531.34,11,116,15.257037037037037
17069.0,154,2655.2200000000003,27,111,17.241688311688314
17070.0,64,312.14,113,62,4.8771875
17071.0,148,2385.48,8,102,16.118108108108107
17073.0,174,1446.09,17,142,8.310862068965516
17075.0,80,813.77,17,62,10.172125
17076.0,25,841.0799999999999,35,17,33.6432
17078.0,28,378.2,35,28,13.507142857142856
17079.0,2,118.80000000000001,77,2,59.400000000000006
17080.0,9,285.5,21,8,31.72222222222222
17081.0,64,290.16,24,55,4.53375
17082.0,81,2003.85,32,75,24.738888888888887
17083.0,52,1405.78,108,24,27.034230769230767
17084.0,162,2949.75,34,146,18.208333333333332
17085.0,189,1555.05,122,116,8.227777777777778
17086.0,96,2050.08,6,76,21.355
17088.0,115,1991.01,27,96,17.313130434782607
17090.0,64,2041.8500000000001,3,45,31.903906250000002
17091.0,198,3802.81,2,119,19.20611111111111
17092.0,125,1777.78,49,99,14.22224
17094.0,15,270.20000000000005,317,14,18.013333333333335
17095.0,77,1088.2,21,70,14.132467532467533
17096.0,52,992.6800000000001,8,46,19.09
17097.0,213,937.92,1,153,4.403380281690141
17100.0,65,971.74,17,65,14.949846153846154
17101.0,42,1621.73,9,28,38.61261904761905
17102.0,1,25.5,261,1,25.5
17105.0,90,665.78,158,80,7.397555555555555
17107.0,421,10380.43,32,269,24.656603325415677
17109.0,121,869.6800000000001,28,107,7.187438016528926
17110.0,12,163.29999999999998,164,12,13.608333333333333
17111.0,30,248.61,46,29,8.287
17114.0,135,747.22,5,85,5.534962962962963
17115.0,43,806.9000000000001,7,33,18.76511627906977
17117.0,9,116.19999999999999,287,9,12.91111111111111
17118.0,10,157.02,317,10,15.702000000000002
17119.0,38,593.61,2,35,15.621315789473684
17120.0,18,307.46,232,18,17.08111111111111
17122.0,7,138.32,118,7,19.759999999999998
17123.0,9,345.29999999999995,161,9,38.36666666666666
17124.0,32,298.89,184,31,9.3403125
17125.0,40,259.35,49,34,6.483750000000001
17126.0,262,991.85,151,189,3.7856870229007633
17128.0,14,157.09,334,14,11.220714285714285
17131.0,134,2463.17,4,78,18.38186567164179
17133.0,27,4892.240000000001,15,13,181.1940740740741
17134.0,24,425.0,106,21,17.708333333333332
17135.0,52,1139.73,15,34,21.917884615384615
17138.0,24,380.5,275,24,15.854166666666666
17139.0,487,10585.57,15,309,21.736283367556467
17140.0,20,465.32,246,16,23.266
17142.0,15,579.0,238,15,38.6
17144.0,48,984.57,0,42,20.511875
17146.0,35,749.78,105,33,21.422285714285714
17147.0,85,1679.64,22,70,19.760470588235297
17148.0,9,124.88,51,9,13.875555555555556
17152.0,16,1503.5,194,9,93.96875
17153.0,14,213.78,23,14,15.27
17154.0,23,329.34,74,23,14.319130434782608
17155.0,20,251.70000000000002,17,19,12.585
17157.0,15,306.55,7,11,20.436666666666667
17158.0,67,1266.97,31,53,18.91
17159.0,102,1534.73,21,96,15.046372549019608
17160.0,229,3518.03,30,111,15.362576419213974
17162.0,105,1707.21,28,81,16.25914285714286
17163.0,5,293.1,21,3,58.620000000000005
17164.0,145,2466.4,32,92,17.009655172413794
17165.0,10,158.68,283,10,15.868
17166.0,14,189.49,38,11,13.535
17169.0,60,816.88,49,51,13.614666666666666
17171.0,16,224.91,288,16,14.056875
17172.0,16,313.26,74,16,19.57875
17173.0,87,3755.65,4,36,43.1683908045977
17174.0,4,59.9,217,4,14.975
17175.0,64,1430.94,43,42,22.3584375
17176.0,15,306.13,201,15,20.408666666666665
17179.0,80,711.79,177,56,8.897375
17180.0,131,780.38,55,91,5.957099236641222
17181.0,23,239.92000000000002,56,23,10.431304347826087
17183.0,76,3286.9100000000003,7,42,43.24881578947369
17186.0,2,144.0,46,1,72.0
17187.0,10,203.95,226,10,20.395
17188.0,89,2275.58,10,71,25.568314606741573
17189.0,61,384.40000000000003,105,52,6.301639344262296
17190.0,20,249.74,58,19,12.487
17191.0,237,2095.13,27,163,8.840210970464135
17193.0,35,1674.46,35,17,47.84171428571429
17194.0,29,262.62,273,26,9.055862068965517
17197.0,29,1013.01,29,29,34.93137931034483
17198.0,96,692.22,23,89,7.210625
17201.0,40,342.63,53,38,8.56575
17203.0,152,3563.85,35,116,23.446381578947367
17204.0,67,1352.91,168,47,20.19268656716418
17205.0,13,384.08,53,13,29.544615384615383
17206.0,7,204.24,52,7,29.177142857142858
17211.0,213,2299.67,26,150,10.796572769953052
17212.0,4,226.85,252,4,56.7125
17213.0,164,2741.08,39,85,16.71390243902439
17214.0,104,984.12,59,79,9.462692307692308
17217.0,9,113.5,233,9,12.61111111111111
17218.0,274,1960.72,3,146,7.155912408759124
17219.0,25,114.23,31,24,4.5692
17220.0,472,3198.25,23,303,6.775953389830509
17221.0,63,335.13,6,59,5.319523809523809
17222.0,28,354.15,64,27,12.648214285714285
17223.0,49,426.79,309,43,8.71
17226.0,21,393.49,308,21,18.73761904761905
17227.0,47,939.32,18,28,19.985531914893617
17228.0,208,1906.09,15,140,9.16389423076923
17229.0,47,318.76,95,39,6.782127659574468
17230.0,73,3466.67,263,51,47.4886301369863
17231.0,546,3127.82,11,294,5.728608058608059
17232.0,36,421.52,2,30,11.708888888888888
17233.0,25,190.88,34,25,7.6352
17234.0,14,149.89000000000001,182,14,10.706428571428573
17235.0,29,550.06,24,24,18.96758620689655
17236.0,105,916.13,12,88,8.725047619047618
17237.0,19,314.69,10,18,16.562631578947368
17238.0,566,3744.65,2,297,6.615989399293286
17239.0,16,379.95,312,15,23.746875
17242.0,40,1135.04,107,30,28.375999999999998
17243.0,407,8628.55,0,180,21.200368550368548
17244.0,31,954.9,52,31,30.80322580645161
17245.0,9,171.45,204,9,19.049999999999997
17247.0,55,282.19,14,53,5.130727272727273
17248.0,69,318.65,119,68,4.618115942028985
17250.0,57,384.52,3,55,6.7459649122807015
17251.0,39,283.28000000000003,362,37,7.263589743589744
17252.0,87,353.86,116,86,4.067356321839081
17253.0,18,178.26,17,18,9.903333333333332
17254.0,112,272.44,4,100,2.4325
17255.0,78,298.41,40,69,3.825769230769231
17256.0,16,240.0,106,12,15.0
17259.0,124,603.37,147,104,4.865887096774194
17262.0,12,1253.3600000000001,51,9,104.44666666666667
17263.0,23,63.440000000000005,207,23,2.7582608695652175
17265.0,127,562.9,138,106,4.432283464566929
17266.0,80,310.64,1,60,3.883
17267.0,38,317.62,126,37,8.358421052631579
17268.0,6,763.64,107,3,127.27333333333333
17272.0,116,2144.53,41,70,18.4873275862069
17274.0,27,111.97999999999999,34,24,4.147407407407407
17277.0,69,1065.3500000000001,227,67,15.43985507246377
17278.0,15,246.04,240,15,16.402666666666665
17279.0,9,187.82999999999998,57,8,20.869999999999997
17282.0,94,1703.41,129,79,18.121382978723407
17284.0,294,1641.68,59,229,5.583945578231293
17286.0,45,153.92,21,44,3.420444444444444
17287.0,124,1064.11,25,88,8.581532258064515
17288.0,142,1419.73,8,118,9.998098591549295
17289.0,112,936.16,31,86,8.358571428571429
17290.0,102,525.24,3,92,5.149411764705882
17291.0,1,550.8000000000001,307,1,550.8000000000001
17293.0,135,1875.1100000000001,7,93,13.889703703703704
17295.0,69,556.95,28,53,8.071739130434784
17297.0,51,131.78,16,49,2.583921568627451
17298.0,30,498.42,100,30,16.614
17299.0,57,669.11,11,50,11.738771929824562
17301.0,66,197.63,20,59,2.994393939393939
17302.0,81,1119.93,14,68,13.826296296296297
17303.0,53,250.04,360,53,4.717735849056604
17306.0,69,8600.73,10,13,124.6482608695652
17307.0,1,-152.64000000000001,364,1,-152.64000000000001
17309.0,12,82.75,94,11,6.895833333333333
17311.0,55,1384.85,77,55,25.179090909090906
17312.0,14,644.3,138,11,46.021428571428565
17313.0,28,2288.13,17,24,81.71892857142858
17314.0,136,2514.76,24,120,18.490882352941178
17315.0,487,6204.46,0,259,12.740164271047227
17317.0,11,2524.02,45,8,229.45636363636365
17320.0,73,1200.6200000000001,99,57,16.446849315068494
17321.0,107,700.86,7,94,6.550093457943925
17323.0,204,908.99,14,125,4.4558333333333335
17324.0,50,990.23,17,43,19.8046
17325.0,6,96.8,279,6,16.133333333333333
17329.0,33,523.11,13,29,15.851818181818182
17330.0,6,363.9,22,5,60.65
17331.0,1,175.2,123,1,175.2
17333.0,28,494.25,85,28,17.651785714285715
17334.0,12,306.6,300,11,25.55
17337.0,548,1944.32,150,421,3.5480291970802917
17338.0,757,6612.18,16,390,8.734715984147952
17339.0,9,243.36,93,9,27.040000000000003
17340.0,424,11891.18,8,231,28.045235849056603
17341.0,183,781.36,156,147,4.2697267759562845
17343.0,17,193.64,354,17,11.390588235294118
17344.0,32,160.57,45,31,5.0178125
17345.0,87,537.74,14,70,6.180919540229885
17346.0,503,2611.58,3,299,5.192007952286282
17347.0,1,228.96,85,1,228.96
17348.0,215,1159.52,14,180,5.393116279069767
17349.0,9,110.75,178,8,12.305555555555555
17350.0,72,1256.19,7,66,17.447083333333335
17351.0,27,587.15,35,22,21.746296296296297
17353.0,8,1740.0,128,5,217.5
17354.0,16,1393.06,50,15,87.06625
17356.0,19,178.22,311,19,9.38
17357.0,45,388.14,23,41,8.625333333333334
17358.0,59,365.85,302,55,6.200847457627119
17359.0,15,127.86,10,13,8.524
17360.0,132,585.79,16,113,4.43780303030303
17361.0,29,488.2,48,26,16.834482758620688
17362.0,35,312.23,238,30,8.920857142857143
17364.0,414,4455.73,0,288,10.762632850241545
17365.0,468,4801.56,12,278,10.259743589743591
17367.0,34,168.4,237,33,4.952941176470588
17368.0,128,1349.52,22,93,10.543125
17370.0,33,446.18,72,31,13.520606060606061
17371.0,87,423.89,16,83,4.872298850574713
17372.0,253,1342.68,40,215,5.30703557312253
17373.0,57,646.92,39,47,11.349473684210526
17374.0,28,495.77,218,24,17.706071428571427
17375.0,71,372.5,189,65,5.246478873239437
17376.0,24,203.2,70,23,8.466666666666667
17377.0,419,3925.92,23,191,9.369737470167065
17379.0,83,404.66,10,71,4.875421686746988
17381.0,110,20272.43,8,40,184.2948181818182
17382.0,2,65.4,64,2,32.7
17383.0,51,199.29,3,49,3.9076470588235295
17384.0,15,336.4,18,12,22.426666666666666
17385.0,47,261.11,14,42,5.555531914893617
17386.0,28,2686.42,7,23,95.94357142857143
17387.0,78,784.11,19,71,10.052692307692308
17388.0,15,1259.56,77,13,83.97066666666666
17389.0,224,31300.079999999998,0,48,139.7325
17391.0,3,508.8,163,2,169.6
17392.0,62,457.91,306,53,7.385645161290323
17394.0,4,203.86999999999998,218,4,50.967499999999994
17396.0,27,7330.8,38,24,271.5111111111111
17397.0,92,696.41,21,88,7.569673913043478
17398.0,38,653.38,114,30,17.19421052631579
17400.0,213,2129.96,125,175,9.99981220657277
17402.0,59,2633.85,4,33,44.641525423728815
17403.0,33,281.62,35,32,8.533939393939393
17404.0,201,30300.82,3,111,150.75034825870645
17405.0,94,967.22,0,77,10.289574468085107
17406.0,116,1928.72,329,99,16.626896551724137
17408.0,2,32.65,162,2,16.325
17409.0,13,771.85,184,13,59.37307692307692
17410.0,64,1214.72,15,57,18.98
17411.0,43,748.94,11,41,17.41720930232558
17412.0,66,1258.06,2,48,19.061515151515152
17414.0,6,778.0,43,5,129.66666666666666
17415.0,14,507.84,79,14,36.27428571428571
17416.0,271,6838.34,29,186,25.233726937269374
17418.0,30,463.46000000000004,41,29,15.448666666666668
17419.0,208,4200.97,10,155,20.196971153846157
17420.0,30,598.83,49,28,19.961000000000002
17422.0,135,1853.1299999999999,15,93,13.726888888888888
17423.0,28,663.63,44,26,23.701071428571428
17425.0,43,759.17,18,42,17.655116279069766
17426.0,272,5022.26,3,179,18.46419117647059
17427.0,2,100.8,71,2,50.4
17428.0,343,17078.45,0,255,49.79139941690962
17429.0,42,512.12,120,36,12.193333333333333
17430.0,14,265.76,32,14,18.982857142857142
17431.0,43,403.3,312,41,9.37906976744186
17432.0,48,365.76,17,44,7.62
17433.0,54,303.15999999999997,87,53,5.6140740740740736
17434.0,138,2333.42,1,100,16.908840579710144
17436.0,9,216.29999999999998,1,7,24.03333333333333
17438.0,19,378.3,246,17,19.910526315789475
17440.0,8,177.1,147,3,22.1375
17442.0,140,2210.2599999999998,28,97,15.787571428571427
17443.0,1,534.24,219,1,534.24
17444.0,135,2940.04,147,132,21.778074074074073
17446.0,9,120.9,176,6,13.433333333333334
17447.0,36,541.53,39,33,15.042499999999999
17448.0,1,-4287.63,144,1,-4287.63
17449.0,279,2504.86,1,178,8.977992831541219
17450.0,351,187482.17,7,127,534.1372364672364
17451.0,107,1648.95,0,83,15.410747663551403
17453.0,19,486.71999999999997,17,19,25.616842105263157
17454.0,61,517.53,191,57,8.484098360655738
17455.0,8,131.7,203,8,16.4625
17456.0,17,249.86,364,17,14.69764705882353
17457.0,19,1737.7,126,14,91.4578947368421
17458.0,54,316.5,14,52,5.861111111111111
17459.0,111,657.3,42,88,5.921621621621621
17460.0,37,452.63,78,18,12.233243243243242
17461.0,111,757.46,22,104,6.823963963963965
17462.0,28,662.94,50,25,23.676428571428573
17463.0,219,1881.36,15,162,8.590684931506848
17464.0,9,289.96000000000004,157,9,32.21777777777778
17466.0,41,763.28,9,41,18.61658536585366
17468.0,5,137.0,9,5,27.4
17469.0,90,1843.06,15,61,20.478444444444445
17470.0,78,1125.07,44,67,14.423974358974359
17472.0,181,710.29,190,142,3.9242541436464085
17475.0,14,194.37,78,14,13.883571428571429
17480.0,31,506.51,73,29,16.339032258064517
17481.0,83,1249.34,3,69,15.052289156626506
17483.0,21,414.04,64,18,19.716190476190476
17486.0,24,396.87,260,24,16.53625
17489.0,29,376.64,58,28,12.987586206896552
17490.0,86,1926.8799999999999,0,64,22.405581395348836
17491.0,110,3541.92,0,72,32.19927272727273
17492.0,12,374.57,247,12,31.214166666666667
17495.0,27,497.56,7,21,18.42814814814815
17496.0,10,271.05,358,10,27.105
17498.0,17,272.22,75,17,16.01294117647059
17499.0,40,622.88,289,40,15.572
17500.0,5,1138.0,16,3,227.6
17501.0,18,288.6,220,18,16.033333333333335
17502.0,28,689.1,8,25,24.610714285714288
17503.0,38,558.96,2,36,14.709473684210527
17504.0,140,2745.2799999999997,205,112,19.609142857142857
17505.0,52,1145.84,161,48,22.035384615384615
17506.0,16,294.29,69,14,18.393125
17507.0,88,605.58,261,79,6.881590909090909
17508.0,22,387.31,280,22,17.605
17509.0,369,6100.74,57,75,16.533170731707315
17510.0,20,308.48,24,20,15.424000000000001
17511.0,1076,88125.38,2,467,81.90091078066915
17512.0,106,2920.04,28,61,27.54754716981132
17513.0,6,513.2,71,6,85.53333333333335
17514.0,40,208.65,127,40,5.2162500000000005
17515.0,87,639.02,30,49,7.345057471264368
17516.0,137,768.08,14,113,5.606423357664234
17517.0,11,153.94,308,11,13.994545454545454
17519.0,83,1839.07,16,60,22.15746987951807
17520.0,30,546.81,53,30,18.226999999999997
17521.0,46,721.9599999999999,23,38,15.69478260869565
17522.0,73,1070.71,1,59,14.667260273972603
17523.0,33,652.74,10,25,19.78
17524.0,6,145.0,360,6,24.166666666666668
17525.0,9,422.70000000000005,359,9,46.96666666666667
17526.0,23,706.7,0,17,30.72608695652174
17527.0,49,888.86,53,45,18.14
17528.0,260,3540.1,0,183,13.61576923076923
17530.0,394,2385.0,0,306,6.053299492385787
17531.0,15,293.45,120,15,19.563333333333333
17534.0,9,223.36,53,9,24.817777777777778
17535.0,13,164.4,279,13,12.646153846153847
17536.0,3,76.5,176,3,25.5
17537.0,75,897.62,29,74,11.968266666666667
17538.0,9,98.42,25,9,10.935555555555556
17540.0,26,570.4,8,20,21.93846153846154
17542.0,25,170.75,269,24,6.83
17545.0,145,645.96,42,122,4.454896551724138
17547.0,2,-11.8,371,2,-5.9
17548.0,17,-141.48,217,12,-8.32235294117647
17549.0,6,148.86,23,5,24.810000000000002
17550.0,42,267.16,196,42,6.360952380952382
17551.0,43,306.84,358,39,7.1358139534883716
17552.0,51,909.96,42,45,17.842352941176472
17553.0,2,1487.6,129,2,743.8
17554.0,88,1952.45,0,58,22.18693181818182
17555.0,106,483.26,19,101,4.559056603773585
17556.0,6,157.9,205,6,26.316666666666666
17557.0,34,541.46,13,27,15.92529411764706
17560.0,27,854.95,94,22,31.664814814814818
17561.0,46,167.62,18,44,3.643913043478261
17562.0,64,1107.38,13,48,17.3028125
17564.0,49,454.01,23,38,9.265510204081632
17566.0,152,901.21,7,113,5.929013157894737
17567.0,177,4012.56,6,110,22.669830508474575
17569.0,29,344.14,331,29,11.866896551724137
17571.0,299,1498.51,49,247,5.0117391304347825
17572.0,12,226.75000000000003,70,7,18.895833333333336
17573.0,26,362.9,28,24,13.957692307692307
17574.0,8,185.65,242,8,23.20625
17576.0,417,3457.78,7,245,8.292038369304557
17578.0,6,124.74,190,5,20.79
17579.0,52,440.2,4,46,8.465384615384615
17580.0,45,215.72,252,43,4.793777777777778
17581.0,452,10736.11,0,231,23.75245575221239
17582.0,29,175.27,235,28,6.043793103448277
17584.0,36,1227.3,6,30,34.09166666666667
17585.0,214,1133.07,108,176,5.294719626168224
17588.0,23,1240.2,99,19,53.92173913043479
17589.0,253,2404.17,59,172,9.502648221343874
17590.0,201,1479.22,1,162,7.359303482587065
17591.0,167,2215.02,72,81,13.263592814371258
17593.0,215,3911.56,3,190,18.193302325581396
17594.0,50,993.18,84,42,19.863599999999998
17595.0,83,388.79,11,68,4.68421686746988
17596.0,270,2827.93,22,168,10.473814814814814
17597.0,55,2044.3700000000001,213,55,37.17036363636364
17600.0,13,161.67000000000002,17,13,12.436153846153847
17601.0,9,116.00999999999999,238,9,12.889999999999999
17602.0,565,5050.77,1,335,8.939415929203541
17603.0,15,-1165.3,49,12,-77.68666666666667
17604.0,63,309.36,216,57,4.91047619047619
17608.0,59,193.42,32,54,3.2783050847457624
17609.0,238,1103.92,40,199,4.638319327731093
17611.0,582,3947.87,3,440,6.783281786941581
17612.0,142,1992.76,52,117,14.033521126760563
17613.0,319,4509.37,22,211,14.135956112852664
17614.0,100,390.07,56,97,3.9007
17615.0,14,329.6,129,13,23.542857142857144
17616.0,3,571.1999999999999,173,1,190.39999999999998
17618.0,78,971.58,5,56,12.456153846153846
17619.0,77,218.52,311,71,2.837922077922078
17620.0,4,81.44,59,4,20.36
17621.0,27,1336.1,20,25,49.48518518518518
17623.0,33,527.0500000000001,32,33,15.971212121212123
17624.0,50,843.48,14,49,16.869600000000002
17625.0,315,2047.0,17,223,6.498412698412698
17628.0,5,75.75,80,5,15.15
17629.0,124,1784.12,5,106,14.388064516129031
17630.0,26,503.59999999999997,169,24,19.369230769230768
17631.0,39,528.33,1,39,13.546923076923077
17633.0,72,1242.34,30,60,17.25472222222222
17634.0,297,2361.9700000000003,35,209,7.952760942760944
17636.0,24,265.93,8,20,11.080416666666666
17637.0,35,547.0600000000001,30,35,15.630285714285716
17639.0,7,108.5,275,7,15.5
17640.0,5,621.66,86,5,124.332
17642.0,40,712.29,119,34,17.80725
17643.0,8,101.55,372,8,12.69375
